station_number, date, time, air_temperature, quality
112540,2014-05-20,17:00:00,14.4,G
173900,2005-04-17,03:00:00,-2.2,G
86420,2001-07-09,01:00:00,16.8,Y
78400,1961-02-10,10:00:00,1,Y
147570,1963-05-27,21:00:00,15.2,Y
53180,2000-09-27,21:00:00,14,G
149540,1988-08-08,03:00:00,10.4,G
151240,2005-05-07,13:00:00,8.9,Y
85460,2010-03-24,22:00:00,-0.1,Y
99450,1974-01-31,00:00:00,1.9,G
106570,2010-09-29,04:00:00,-2.2,G
82490,1963-03-04,00:00:00,-12.4,Y
96040,2015-05-06,22:00:00,6.8,G
136090,2016-04-11,22:00:00,0.5,G
99450,2003-11-22,04:00:00,2,Y
107450,1983-11-02,18:00:00,5.5,G
138390,2003-10-04,23:00:00,6.6,Y
107420,2012-04-23,10:00:00,4.3,G
167710,2006-07-19,07:00:00,8.3,Y
133180,2006-12-18,23:00:00,-3.5,Y
146380,1994-09-24,06:00:00,9,G
132180,1978-04-06,18:00:00,1,G
140480,1978-02-18,08:00:00,-22.6,Y
124300,2003-10-14,03:00:00,-1.4,G
155940,2007-03-30,21:00:00,-4.4,G
62190,1988-12-14,03:00:00,4.2,G
134410,2014-06-28,14:00:00,13.8,G
160890,1994-05-02,12:00:00,6.8,G
82260,1987-04-21,11:00:00,1.6,Y
115220,2002-08-15,17:00:00,23,Y
71470,1987-07-24,19:00:00,14.8,Y
180940,1980-06-07,17:00:00,18.9,Y
145130,2007-07-24,12:00:00,18.2,G
63220,2005-04-06,18:00:00,7.7,G
93220,1956-05-25,05:00:00,11,Y
113410,1962-12-22,06:00:00,-8,G
147100,2001-02-27,06:00:00,-28.8,G
144300,2008-06-19,15:00:00,18,G
151380,1974-12-03,19:00:00,-2,Y
162790,2013-12-08,02:00:00,-8.9,G
112530,2013-01-27,13:00:00,-7.8,G
86420,2014-08-16,12:00:00,13.8,G
105260,1986-10-17,21:00:00,0,G
161710,1994-12-20,11:00:00,1.9,Y
162790,2009-06-25,12:00:00,15.4,G
151240,2010-05-22,14:00:00,14.4,Y
63510,2009-09-06,12:00:00,17.8,G
97510,2005-06-07,23:00:00,5.5,Y
155970,2009-07-10,11:00:00,15.1,Y
86330,1999-07-30,06:00:00,20.2,G
98160,2005-03-12,21:00:00,-8,G
53640,1965-10-29,06:00:00,10.5,G
97200,1962-02-26,10:00:00,-4,Y
104580,2006-07-17,00:00:00,17.7,G
167710,2010-07-14,09:00:00,17.4,G
133190,1982-10-16,15:00:00,0.4,G
72160,1988-03-21,06:00:00,0.5,G
189720,1997-03-13,17:00:00,-6.1,Y
96190,2011-06-09,12:00:00,20.6,G
71190,2003-03-30,01:00:00,4.5,Y
87140,2005-02-04,11:00:00,1.6,Y
87150,1995-07-28,06:00:00,16.4,G
85240,1960-08-08,10:00:00,15.4,Y
128390,2013-08-21,21:00:00,14.2,G
143440,2011-08-08,06:00:00,11.5,G
151240,2013-03-07,07:00:00,-7.3,G
71360,1996-03-12,22:00:00,-0.6,Y
179960,1994-03-29,17:00:00,-0.7,Y
62180,1965-11-21,19:00:00,-7.6,Y
133250,2010-02-10,06:00:00,-24.8,G
78400,1994-08-06,06:00:00,22.4,G
82110,2007-05-23,06:00:00,10.1,G
82030,1996-11-16,18:00:00,7,G
114140,2011-03-23,20:00:00,2.9,G
71190,2006-03-01,07:00:00,-0.7,Y
97530,2014-11-14,06:00:00,5.9,G
96040,1998-07-03,18:00:00,15,G
124300,2002-05-31,14:00:00,11.5,Y
159970,1972-11-04,00:00:00,-6.2,G
86340,2000-05-01,06:00:00,7,G
72090,2002-10-24,21:00:00,4.5,G
98230,2009-02-06,11:00:00,0.7,Y
179960,1997-09-08,03:00:00,7,G
146070,1978-10-13,12:00:00,10.1,G
62180,1974-02-03,03:00:00,2.7,G
78400,1964-06-01,21:00:00,10,Y
161940,1975-03-29,04:00:00,-9,Y
98290,1979-01-28,03:00:00,-21.2,G
63600,1973-09-08,03:00:00,11.9,G
83040,2008-07-25,04:00:00,13.5,Y
66400,1997-04-21,13:00:00,4.9,Y
83040,2000-09-01,19:00:00,10.5,Y
72080,1961-11-26,03:00:00,6,Y
83170,1986-01-15,00:00:00,-1,G
116490,2012-01-12,12:00:00,-0.8,G
113420,2004-06-26,15:00:00,14.2,G
78550,1999-10-27,20:00:00,7.8,Y
82110,1980-01-02,06:00:00,-2.2,G
151550,1977-11-21,00:00:00,-5,G
115220,2016-05-13,07:00:00,3.5,G
53530,2013-05-07,17:00:00,19.5,G
108320,1999-05-24,15:00:00,15.6,G
127310,2006-04-01,09:00:00,-2.7,G
182720,1978-06-28,06:00:00,13.7,G
75250,2010-02-05,07:00:00,-10.3,Y
132590,2011-03-09,18:00:00,-2.3,G
116650,1957-10-07,12:00:00,6.2,Y
87440,2011-02-17,18:00:00,-4.2,G
113420,2009-12-24,06:00:00,-15.6,G
117160,1971-10-19,18:00:00,4.6,G
182810,2009-10-14,23:00:00,0.6,Y
82010,1977-02-28,03:00:00,-10,G
151380,2006-03-14,18:00:00,-5.1,G
147420,2009-07-14,15:00:00,17.8,G
97280,2000-05-06,09:00:00,10.7,G
87360,1986-10-12,22:00:00,9.1,Y
99450,1962-06-21,06:00:00,11.8,G
189760,1977-03-11,09:00:00,0.3,G
108110,1962-06-21,18:00:00,17.6,G
81540,1969-02-25,12:00:00,-4.3,G
127130,2015-07-07,22:00:00,12.8,G
62410,1967-02-05,14:00:00,2.9,Y
74530,1991-11-14,18:00:00,1.4,G
148040,2013-03-21,23:00:00,-12.5,G
62550,1978-07-02,21:00:00,14.4,G
112510,1985-07-11,15:00:00,18,G
155940,2002-09-03,12:00:00,10,G
98490,2000-12-12,10:00:00,4,Y
138240,1977-01-25,13:00:00,-12,Y
113070,1998-05-07,14:00:00,8.2,Y
98040,1970-08-25,13:00:00,19,Y
87150,1976-08-24,09:00:00,24.2,G
74530,1994-07-07,06:00:00,18,G
116240,1992-02-08,06:00:00,-0.4,G
127130,1987-05-19,10:00:00,8.8,Y
66420,2010-10-20,21:00:00,3.1,G
65450,2000-09-01,18:00:00,16.5,G
62040,2006-11-28,18:00:00,6.9,G
62180,2012-10-23,17:00:00,7.3,G
146070,1984-12-22,06:00:00,-4,G
99450,2009-12-03,10:00:00,3.8,Y
74300,2003-05-29,18:00:00,17.2,G
74180,1965-09-30,03:00:00,10,Y
54290,2001-05-22,10:00:00,11.7,Y
178860,2000-12-25,14:00:00,-16.6,Y
84310,1991-03-20,17:00:00,8.1,Y
76470,1972-03-11,09:00:00,-3,Y
66120,1995-03-28,03:00:00,-0.8,G
94190,1998-10-04,23:00:00,3.5,Y
74460,1972-10-11,12:00:00,9.9,G
97280,2004-08-05,22:00:00,18.4,Y
78240,1982-07-13,12:00:00,24.6,G
85240,1984-09-23,14:00:00,12,Y
107400,1962-08-15,12:00:00,15.6,G
170930,2015-01-21,17:00:00,-26.7,G
82360,2006-05-17,13:00:00,8.3,Y
82360,2008-03-06,02:00:00,4.6,Y
97260,1953-09-03,18:00:00,13.3,Y
163900,2008-07-13,04:00:00,13.7,Y
139540,1959-05-24,15:00:00,13,G
191720,1998-08-08,16:00:00,14.1,Y
126290,2005-03-01,23:00:00,-19.9,Y
171820,1994-04-11,06:00:00,-3.8,G
66410,1973-01-21,17:00:00,1.6,Y
180940,2016-06-09,13:00:00,1.2,G
148330,1996-01-12,18:00:00,-0.6,G
135440,1957-07-04,00:00:00,4.6,G
98040,1971-12-07,05:00:00,3.6,Y
191720,1999-03-12,21:00:00,-9.9,G
53650,1961-09-29,12:00:00,16.6,G
87400,1999-05-12,12:00:00,4.6,G
189760,1977-01-22,06:00:00,-20.1,G
85210,1988-09-06,06:00:00,10,G
103410,2009-07-18,06:00:00,16.3,G
65160,1986-04-13,14:00:00,3.4,Y
140480,2006-02-13,22:00:00,-5.8,Y
71430,1961-11-22,08:00:00,6,Y
132180,1984-07-09,00:00:00,12,G
76000,1985-04-28,12:00:00,2,G
62180,1978-02-06,12:00:00,-1.1,G
63220,1993-10-20,09:00:00,1,G
95170,1992-04-22,15:00:00,7.3,G
97240,1974-02-19,12:00:00,0.4,G
106570,2014-11-25,21:00:00,-1,G
64020,2012-12-08,11:00:00,-6,G
82260,1956-08-07,17:00:00,15.8,Y
85270,2004-04-20,18:00:00,9,G
140360,1988-09-22,15:00:00,9.7,G
97510,2000-11-15,12:00:00,3.6,G
66110,2002-12-22,07:00:00,-6,Y
146380,2005-06-02,18:00:00,9.3,G
63050,1992-04-05,09:00:00,3.5,G
138400,1996-09-01,06:00:00,13.4,G
103420,2010-08-17,11:00:00,15.9,G
62030,1993-07-01,09:00:00,19.3,G
122430,2012-10-15,14:00:00,-1.8,G
155960,2003-10-28,13:00:00,-1.8,Y
107180,1971-07-30,06:00:00,17,G
171810,1972-11-22,12:00:00,-6.2,G
89230,2000-12-03,19:00:00,7.5,Y
105070,1998-03-17,02:00:00,0.4,Y
74460,2006-01-16,02:00:00,-9.8,Y
134410,2002-09-19,14:00:00,6.6,Y
96560,2009-02-19,18:00:00,-7.9,G
53300,2009-10-08,18:00:00,9.1,G
137100,1973-11-23,06:00:00,-0.2,G
162860,1990-11-17,15:00:00,-4.2,G
108320,1960-11-02,06:00:00,2.4,Y
94050,1994-06-08,12:00:00,16.3,G
136090,1976-08-19,06:00:00,11,G
134520,1979-07-16,06:00:00,9,G
102190,1968-10-21,12:00:00,12.9,G
169860,2007-05-21,17:00:00,9.8,Y
178860,2009-02-20,10:00:00,-14.1,Y
126440,2003-12-06,19:00:00,-11.4,Y
62260,2000-08-26,00:00:00,14.1,G
192840,2014-03-20,11:00:00,-12.1,G
161920,2011-06-21,04:00:00,12.8,G
65160,1968-02-06,02:00:00,1.7,Y
155960,2010-01-23,21:00:00,-13.7,G
53440,1990-07-08,21:00:00,16.1,G
105070,2006-06-26,13:00:00,21.3,Y
108110,1967-01-06,18:00:00,-4,G
133470,1985-02-17,18:00:00,-21.4,G
149340,2000-11-10,03:00:00,6.4,G
83190,2012-09-09,02:00:00,3.8,G
91130,1990-11-16,12:00:00,6.9,G
155960,1999-02-26,10:00:00,-12.9,Y
97100,2013-09-22,09:00:00,12.2,G
66120,1975-10-14,21:00:00,9.2,G
72090,2004-09-19,14:00:00,15.3,Y
94050,1980-03-14,00:00:00,-2.3,G
178860,2010-05-01,08:00:00,0.4,Y
71420,2006-04-29,20:00:00,7.1,Y
97510,2007-05-08,08:00:00,9.9,Y
78040,1995-02-03,13:00:00,1.3,Y
104090,1986-01-10,12:00:00,-21.2,G
182720,1973-11-25,15:00:00,-6.8,G
97390,1974-04-12,14:00:00,6,Y
117160,2002-07-19,23:00:00,17.6,Y
108320,2005-03-06,21:00:00,-2.7,G
93220,1980-01-23,15:00:00,-0.1,G
97530,2009-02-12,05:00:00,-5.1,Y
169880,1991-11-01,06:00:00,-11.1,G
155970,2012-11-02,10:00:00,1.1,G
180940,1965-10-28,15:00:00,3,Y
107420,2007-10-26,07:00:00,0,Y
71380,2012-02-23,19:00:00,4.2,G
52230,1996-11-21,18:00:00,6.6,G
171790,2011-12-07,20:00:00,-8.9,G
84020,1970-06-28,06:00:00,17.1,G
75520,1997-04-27,13:00:00,14.7,Y
147460,1993-04-03,12:00:00,-0.4,G
107120,1964-01-04,06:00:00,1.6,G
105070,2007-03-06,13:00:00,2.7,Y
78250,1980-11-20,12:00:00,2.2,G
66110,2011-06-11,02:00:00,12.8,G
98040,1979-03-14,02:00:00,-1,Y
136420,1987-08-28,21:00:00,7,G
94050,1983-03-06,18:00:00,0.6,G
132590,2000-09-29,18:00:00,12.4,G
159970,1957-10-26,06:00:00,-3.4,Y
71190,2003-11-07,01:00:00,6,Y
97260,1958-04-07,08:00:00,0.2,Y
180940,1974-06-19,13:00:00,24,Y
114360,1978-06-23,12:00:00,20,G
169860,1996-06-23,15:00:00,14.3,G
95030,1993-02-28,09:00:00,-0.4,G
82260,1964-10-21,10:00:00,10.1,Y
163690,1968-09-04,12:00:00,15.4,G
98210,1972-11-30,18:00:00,7,G
134110,1984-02-13,15:00:00,-2,G
102540,1984-09-10,06:00:00,8.3,G
177930,2006-04-03,00:00:00,-9.5,G
150640,1955-04-07,11:00:00,-3.1,Y
99090,1989-08-02,10:00:00,16,Y
63050,1986-06-27,16:00:00,23.7,Y
85460,2000-02-25,13:00:00,1.8,Y
108320,2011-09-23,01:00:00,9.8,G
95540,2014-08-08,21:00:00,13.3,G
87150,1968-05-04,15:00:00,8,Y
103100,2016-01-13,19:00:00,-16.1,Y
133260,1992-11-14,09:00:00,-6.1,G
62520,2002-04-26,06:00:00,8.5,G
188840,1988-03-06,21:00:00,-17.6,G
117430,1999-08-24,04:00:00,9.6,Y
145130,2000-01-05,09:00:00,-12.3,G
83320,1962-12-11,18:00:00,0.8,G
136090,2006-12-14,06:00:00,-6.6,G
71470,2001-03-19,08:00:00,-4.9,Y
97530,1968-11-13,21:00:00,-5.7,Y
155940,1997-04-29,09:00:00,-5.2,G
76530,2005-01-27,12:00:00,-1,G
89230,2006-06-28,20:00:00,14,Y
139120,2001-09-03,06:00:00,13.1,G
65640,1962-06-06,06:00:00,10.6,G
160790,1973-10-09,18:00:00,-5.1,G
189720,1999-09-15,20:00:00,7.3,Y
139120,2005-10-21,19:00:00,3.1,Y
167990,2012-05-05,19:00:00,0,G
117160,2007-05-18,02:00:00,5.4,Y
53300,1986-09-13,04:00:00,3.7,Y
189720,2003-09-14,17:00:00,10.1,Y
123340,2014-05-30,06:00:00,13.9,G
178970,1999-02-13,01:00:00,-1.5,Y
62180,1967-12-07,10:00:00,-4.4,Y
66410,1966-04-20,06:00:00,0.4,G
136090,2009-09-02,21:00:00,11.7,G
55570,2006-05-14,02:00:00,8.5,Y
162800,1995-11-21,21:00:00,-5.6,G
72080,1982-02-19,06:00:00,-7.8,G
72090,2003-01-11,07:00:00,-8.6,Y
159970,1970-03-17,12:00:00,-0.4,G
53180,2002-09-28,09:00:00,9.7,G
117430,2014-06-03,14:00:00,11.3,G
177930,2006-05-18,02:00:00,-5.8,Y
84520,2013-10-21,19:00:00,3.6,G
172790,1967-06-12,13:00:00,17.4,Y
75240,2000-05-02,06:00:00,6.3,G
151380,1968-05-13,20:00:00,0,Y
148040,1998-01-19,05:00:00,-15.5,Y
97120,1999-07-13,06:00:00,20.6,G
147420,2008-03-28,12:00:00,-1.2,G
140360,1962-06-21,09:00:00,12,Y
76530,2000-12-21,06:00:00,-1.8,G
64510,2010-06-03,05:00:00,11.7,Y
171790,2006-09-06,16:00:00,14.7,Y
127230,2007-06-14,18:00:00,7.2,G
146380,1980-11-24,12:00:00,-5.2,G
157720,1979-02-02,06:00:00,-11.8,G
63050,1988-08-02,05:00:00,12.3,Y
171790,2001-01-07,19:00:00,-5,Y
149160,1974-03-20,09:00:00,-1,G
81350,1999-09-21,11:00:00,17.5,Y
75400,1971-09-12,06:00:00,10,G
62260,2006-06-27,23:00:00,14.6,Y
107420,2009-03-28,12:00:00,2.8,G
105220,1999-09-30,23:00:00,6.9,Y
189720,2003-07-05,14:00:00,14.7,Y
103410,1988-04-16,09:00:00,6.2,G
136090,2000-10-12,07:00:00,8,Y
122330,1972-10-15,06:00:00,3.1,G
161710,2013-11-08,01:00:00,3.3,G
62040,2007-10-25,05:00:00,1.3,Y
173900,2015-11-11,03:00:00,0.3,G
166910,2005-08-05,21:00:00,7.4,G
82360,2015-01-24,18:00:00,0.1,G
173900,2003-04-09,04:00:00,-13.6,Y
158740,1999-12-17,18:00:00,-11.4,G
147090,2006-11-03,20:00:00,-7.9,Y
97530,1961-07-14,14:00:00,20.6,Y
78300,1998-10-16,18:00:00,7.4,G
171920,1967-08-09,03:00:00,9.7,Y
54230,1971-05-03,00:00:00,0.8,G
157930,1972-12-13,12:00:00,-5.6,G
172940,2006-04-11,07:00:00,-0.6,Y
103410,1980-10-22,03:00:00,-8.8,G
75140,1971-03-21,18:00:00,2,G
125170,2015-11-01,09:00:00,5.4,Y
98210,2008-10-21,12:00:00,11.9,G
63500,2000-11-04,06:00:00,6.8,G
66110,2007-10-08,14:00:00,13.2,Y
99090,1995-11-10,07:00:00,3.6,Y
98040,1989-12-26,06:00:00,3.3,G
66120,1969-10-19,18:00:00,8.4,G
85460,2006-04-15,01:00:00,1.5,Y
138240,1962-01-11,11:00:00,1,Y
94190,2006-10-19,01:00:00,5.6,Y
82360,2012-07-06,18:00:00,16.7,G
150450,1979-03-20,06:00:00,-11.2,G
113110,1994-04-29,07:00:00,3.2,Y
147570,2002-09-05,03:00:00,6.7,G
97390,1992-05-04,03:00:00,2,G
96230,1966-12-04,06:00:00,4.3,G
172790,1972-10-01,12:00:00,10,G
96350,1967-01-29,21:00:00,-16.2,Y
98490,1999-12-24,01:00:00,3.2,Y
55570,2007-04-09,04:00:00,5.2,Y
166900,1996-02-25,00:00:00,-10.9,G
188800,1992-04-24,12:00:00,-3.6,G
64020,1996-06-05,14:00:00,16.2,Y
91520,1969-09-10,12:00:00,20.2,G
112540,1993-01-22,06:00:00,-2.2,G
66410,1976-06-21,05:00:00,10,Y
115230,1979-09-23,21:00:00,7.8,G
163900,2009-12-26,02:00:00,-19.8,Y
66400,2007-03-21,15:00:00,2.9,G
53180,2013-10-21,23:00:00,11.4,G
62180,1949-11-30,15:00:00,7.2,Y
132170,2015-10-06,19:00:00,1.9,G
85240,1976-02-24,10:00:00,1,Y
77210,1997-08-29,00:00:00,21.5,G
82260,1999-10-08,15:00:00,11.3,G
146050,2010-06-03,16:00:00,10.8,Y
127130,2015-02-21,04:00:00,0.9,G
74180,1964-06-24,14:00:00,11.8,Y
83190,2003-11-03,15:00:00,9.2,G
99090,1991-09-20,21:00:00,11,G
64330,1981-05-28,12:00:00,17.6,G
122360,1973-01-07,18:00:00,2.4,G
163900,2009-11-26,15:00:00,3.5,G
74460,1989-10-29,00:00:00,8.7,G
145580,2010-09-14,10:00:00,7.7,G
71470,1957-03-09,06:00:00,-4,Y
87540,1969-11-21,18:00:00,1.2,G
78250,1980-06-06,15:00:00,13.4,G
71420,1996-11-04,08:00:00,11.1,Y
162860,1984-12-29,00:00:00,-7.5,G
82230,1959-11-01,06:00:00,7.6,Y
140480,1998-02-06,03:00:00,-18.5,G
127230,2013-12-15,19:31:00,-1.2,Y
92410,2003-01-22,13:00:00,2.4,Y
122260,2014-05-06,03:00:00,-1,G
65160,2004-11-09,00:00:00,0.5,G
180940,1989-06-03,19:00:00,6.6,Y
116490,2004-07-17,02:00:00,9,Y
94180,1979-12-02,06:00:00,6,G
146350,2011-06-28,00:00:00,9.8,G
117160,1962-07-15,18:00:00,16.4,G
76530,1983-08-26,18:00:00,20.5,G
140200,1992-05-25,22:00:00,7.7,Y
134410,2001-05-11,10:00:00,9.7,Y
78300,1999-08-15,17:00:00,17.8,Y
65510,2013-03-10,10:00:00,-5.7,G
72120,1965-03-20,06:00:00,0,G
117440,2009-12-09,18:00:00,1.7,G
107530,1987-09-28,17:00:00,8.2,Y
127310,1981-07-19,09:00:00,19.8,G
132170,2012-07-16,04:00:00,4.5,G
99090,2003-09-07,11:00:00,15.8,Y
64510,2004-06-12,08:00:00,15,Y
99090,2002-04-02,05:00:00,2.6,Y
124300,2006-06-24,20:00:00,9.6,Y
78400,1974-02-26,17:00:00,1,Y
97100,2013-01-22,14:00:00,-9.6,G
114410,2014-09-22,04:00:00,1.6,G
83040,2011-10-07,15:00:00,10.3,G
127220,1962-11-13,06:00:00,0.2,G
144300,1981-11-21,03:00:00,-6.3,G
103410,1986-10-31,18:00:00,4,G
159770,1982-06-02,06:00:00,15.2,G
161780,1984-03-29,06:00:00,-11.4,G
134110,1968-11-20,09:00:00,-7.1,Y
146050,2008-03-16,16:00:00,-0.3,Y
172940,2002-08-05,22:00:00,9.2,Y
85250,1968-06-09,12:00:00,16.9,G
86370,1981-02-12,21:00:00,-6.8,G
136420,1980-06-27,15:00:00,18.6,G
84310,2012-05-11,09:00:00,16.6,G
163950,1987-06-09,06:00:00,10,G
133260,1992-03-13,14:00:00,-8,Y
65160,1974-05-19,01:00:00,7,Y
189720,1998-04-26,01:00:00,3.9,Y
156790,1992-12-09,03:00:00,-11.9,G
87360,2001-11-06,22:00:00,4.7,Y
53260,1957-01-09,18:00:00,5,Y
191910,1998-04-04,10:00:00,1.2,Y
98040,1983-12-21,03:00:00,1.3,G
97530,2000-10-09,17:00:00,11.6,Y
147420,2000-03-20,12:00:00,-1.3,G
171790,2008-10-04,04:00:00,-7.9,Y
127140,1975-07-18,15:00:00,16,G
99450,2013-08-18,23:00:00,17.9,G
148350,1974-08-07,15:00:00,11.1,G
172790,1971-12-06,18:00:00,0.4,G
82010,1972-07-17,18:00:00,26,G
78280,2012-12-13,09:00:00,-2,G
133190,1975-07-10,03:00:00,13,G
97400,2010-06-15,18:00:00,12.4,G
106160,1997-05-02,23:00:00,7.1,Y
172790,1965-10-07,15:00:00,5.8,Y
167980,1980-06-23,12:00:00,19.2,G
136090,1986-12-30,18:00:00,-28.6,G
53530,2008-07-26,21:00:00,17.6,G
64560,1989-02-03,09:00:00,4.5,G
147560,2015-07-28,15:00:00,15.9,G
154730,1997-04-19,22:00:00,-10.3,Y
93230,1988-02-05,15:00:00,3.6,G
82230,1998-06-23,18:00:00,13.2,G
87140,1996-08-06,03:00:00,15,G
74490,2015-06-13,06:00:00,12.1,G
140360,1998-04-02,18:00:00,-5.1,G
126290,2014-01-28,22:00:00,-2.2,G
189720,2001-10-08,19:00:00,1.3,Y
149540,1990-03-30,00:00:00,-0.2,G
66420,2009-11-26,04:00:00,6.6,Y
127130,1987-09-21,02:00:00,5.8,Y
126300,1971-08-26,18:00:00,21,G
62530,1999-12-21,15:00:00,-4.9,G
97100,2005-10-18,09:00:00,7.4,G
82540,1983-02-19,15:00:00,1.2,G
115220,1996-08-29,07:00:00,11.9,Y
62410,1959-05-19,18:00:00,12.8,G
63050,1985-12-04,16:00:00,7.2,Y
155960,1991-02-02,07:00:00,-9.6,Y
64400,1974-11-02,03:00:00,4.6,G
76160,1970-01-28,18:00:00,-7.4,G
133250,2009-05-30,00:00:00,7.1,G
71190,2006-01-14,00:00:00,1,G
180940,1975-08-19,09:00:00,12,G
122430,2000-12-05,22:00:00,2.6,Y
78400,2010-11-07,12:00:00,4.9,G
158740,1998-11-09,02:00:00,-22,Y
104530,1966-11-22,18:00:00,-3,G
84340,2014-01-31,19:00:00,-2.8,G
95020,1986-09-29,12:00:00,15.2,G
145340,1965-11-24,12:00:00,-14,G
95530,1988-01-07,12:00:00,-1.4,G
112540,2005-10-14,16:00:00,2,Y
71420,2008-01-15,03:00:00,5,G
52230,2002-05-28,06:00:00,13.6,G
87400,2008-08-05,18:00:00,12.6,G
140480,2001-10-10,10:00:00,12,Y
154730,2006-03-10,06:00:00,-12.5,G
132030,1989-09-13,15:00:00,11.7,G
92410,2012-08-02,23:00:00,16.3,G
82360,2000-03-29,11:00:00,3.8,Y
138240,2011-10-10,23:00:00,3.5,G
107530,1977-08-03,00:00:00,14,G
89240,1998-01-05,03:00:00,3.6,G
95030,1968-11-03,18:00:00,1,G
138240,1978-10-10,11:00:00,3,Y
180770,2007-10-16,04:00:00,0.7,Y
64520,1963-11-11,12:00:00,3.6,G
97530,1990-04-08,13:00:00,5.8,Y
64020,1985-08-03,18:00:00,13.2,G
81350,1988-02-10,15:00:00,1.9,G
181900,1980-08-18,06:00:00,10.6,G
64020,1971-03-27,03:00:00,-0.1,Y
140360,2004-12-12,01:00:00,0.8,Y
161940,1970-10-03,10:00:00,6,Y
62040,2004-05-18,13:00:00,14.5,Y
99270,1964-07-19,18:00:00,18.6,G
117160,1955-10-19,13:00:00,2,Y
96350,1972-02-24,15:00:00,1.6,Y
78400,2004-02-22,07:00:00,-1,Y
103420,2010-03-26,19:00:00,2.3,Y
179740,1995-02-21,12:00:00,-13.8,G
76380,1973-08-18,06:00:00,15.6,G
133260,1994-06-29,02:00:00,7.5,Y
177930,2012-06-15,06:00:00,2.3,G
163950,2004-05-09,18:00:00,8.4,G
85240,1959-01-08,10:00:00,-10.8,Y
62260,2016-01-13,21:00:00,-3.3,G
71430,1959-02-02,08:00:00,-7,Y
136410,2014-05-19,16:00:00,22,G
161790,1973-01-26,18:00:00,1.5,G
71470,1974-02-18,23:00:00,-1,Y
105450,2013-08-13,06:00:00,12.2,G
97200,1987-03-19,17:00:00,-0.6,Y
127310,1965-07-10,04:00:00,10,Y
68550,1997-11-29,18:00:00,1.7,G
66110,2008-01-23,21:00:00,3.2,G
163900,2004-08-08,11:00:00,22.7,Y
139120,2003-12-25,14:00:00,3.1,Y
106160,1998-11-04,18:00:00,-0.7,G
86470,1973-11-08,06:00:00,4.3,G
71360,2005-01-01,13:00:00,4.8,Y
98040,1958-07-13,15:00:00,19.6,Y
162860,1965-08-23,15:00:00,17.2,Y
98230,2004-10-08,21:00:00,7.3,G
85460,2000-09-04,06:00:00,4.8,G
97510,2010-10-10,11:00:00,10.2,G
97510,2011-10-01,12:00:00,16.3,G
170930,2005-11-06,02:00:00,-9.4,Y
106570,1997-05-23,09:00:00,7.6,G
53300,1990-05-15,23:00:00,8.5,Y
62530,2005-04-22,08:00:00,8.2,Y
125170,2012-01-31,21:00:00,-16.7,G
162790,2015-05-08,18:00:00,4.3,G
73570,1985-05-29,09:00:00,12.6,G
161910,2011-06-11,23:00:00,20,G
188820,2003-04-17,03:00:00,-2.7,G
103090,1981-06-29,00:00:00,11,G
81620,1964-09-11,12:00:00,12.6,G
172940,2016-06-02,19:00:00,18,G
180730,1972-03-18,18:00:00,2,G
98490,2014-11-11,21:00:00,0,G
54990,2014-07-23,23:00:00,15.4,G
97200,1977-08-17,04:00:00,9.6,Y
116490,1999-01-26,21:00:00,-23.2,G
108110,2013-03-13,06:00:00,-6.4,G
65160,2015-03-03,19:00:00,2,G
183980,1976-10-30,18:00:00,-3,G
76470,1971-06-16,12:00:00,11,G
62530,2006-12-05,10:00:00,10.4,Y
82090,2002-10-16,15:00:00,3.3,G
125170,2010-12-13,05:00:00,-23.7,G
83280,1962-06-11,06:00:00,11.6,G
96350,1968-09-07,16:00:00,25.2,Y
191910,2002-10-06,15:00:00,0.5,G
147420,2012-10-23,06:00:00,-1.6,G
107400,1992-07-06,11:00:00,22.6,Y
62560,1977-08-23,18:00:00,14.8,G
170860,2006-10-12,05:00:00,-0.7,Y
106570,2003-03-24,08:00:00,6.8,Y
86480,1978-10-23,07:00:00,-2.8,Y
154720,1983-01-24,09:00:00,-1,G
65160,1992-07-05,19:00:00,16.6,Y
83670,1963-04-20,18:00:00,5.1,G
98210,1987-02-21,18:00:00,1,G
137100,1976-07-26,18:00:00,16.3,G
98210,1992-04-30,12:00:00,10.4,G
138240,1987-09-08,16:00:00,10,Y
53300,2015-06-10,10:00:00,17,G
94390,1996-05-27,23:00:00,4.9,Y
87360,1991-10-01,08:00:00,10.3,Y
108110,1987-10-08,18:00:00,14.1,G
144310,2010-08-16,07:00:00,8.2,G
158740,2012-02-24,09:00:00,-14.4,G
140480,2002-11-06,07:00:00,-8.8,Y
62030,1993-05-19,03:00:00,13.4,G
93220,1982-11-18,18:00:00,0.8,G
107530,1991-04-25,20:00:00,1.9,Y
92400,1975-10-29,21:00:00,9.8,G
97110,1982-07-06,04:00:00,11.6,Y
134110,1982-05-16,20:00:00,7,Y
64400,1969-05-22,12:00:00,10.4,G
159970,1956-06-10,09:00:00,17.4,G
151380,2007-01-19,02:00:00,-5.5,Y
151240,2008-11-08,06:00:00,2.3,G
81010,1974-01-01,12:00:00,2.5,G
133190,1998-08-23,06:00:00,10,G
64510,2015-05-21,15:00:00,14.1,G
85520,1976-03-17,18:00:00,-1.2,G
74180,1957-04-27,08:00:00,10.8,Y
188840,1991-03-20,18:00:00,-3,G
107440,1960-05-09,18:00:00,6,Y
